id_pedido,data,id_cliente,tipo_cliente,estado,regiao,id_produto,categoria_Produto,quantidade,preco_unitario,modo_pagamento,canal,status,tempo_entrega_dias,avaliacao,cupom_usado,valor_bruto,custo_frete,valor_desconto,valor_final,ano,mes,dia_semana
ORD000671,2025-05-27,1998,Recorrente,RJ,Centro-Oeste,67228,Limpeza,5,487.9,Pix,Instagram,Entregue,8,4.0,0,2439.5,16.16,0.0,2455.66,2025,5,Terça-feira
ORD000672,2025-01-20,4924,Novo,MG,Sudeste,72670,Escritórios,7,324.59,Cartão de Debito,Marketplace,Entregue,11,5.0,1,2272.13,48.54,227.21,2093.46,2025,1,Segunda-feira
ORD000673,2025-02-16,3567,Recorrente,BA,Sudeste,17925,Papelaria,4,236.15,Cartão de Crédito,Orgânico,Entregue,10,3.0,1,944.6,28.3,94.46,878.4399999999999,2025,2,Domingo
ORD000674,2025-08-21,2307,Recorrente,PE,Sul,13107,Comida,8,159.58,Pix,Orgânico,Entregue,13,2.0,0,1276.64,57.37,0.0,1334.01,2025,8,Quinta-feira
ORD000675,2025-11-01,3564,Novo,RS,Sudeste,96388,Comida,9,118.94,Cartão de Crédito,Instagram,Cancelado,13,,1,1070.46,57.03,107.05,1020.44,2025,11,Sábado
ORD000676,2025-01-14,1656,Recorrente,PE,Sudeste,37617,Comida,13,114.33,Cartão de Crédito,Marketplace,Entregue com atraso,4,,0,1486.29,44.06,0.0,1530.35,2025,1,Terça-feira
ORD000677,2025-05-23,3660,Novo,SC,Centro-Oeste,84258,Comida,12,210.5,Cartão de Debito,WhatsApp,Entregue,14,1.0,0,2526.0,34.03,0.0,2560.03,2025,5,Sexta-feira
ORD000678,2025-01-01,3211,Novo,SP,Nordeste,60075,Limpeza,3,495.98,Pix,Orgânico,Entregue com atraso,3,,0,1487.94,18.14,0.0,1506.0800000000002,2025,1,Quarta-feira
ORD000679,2025-02-23,2909,Recorrente,GO,Sudeste,32631,Escritórios,7,10.42,Cartão de Crédito,Marketplace,Devolvido,14,,0,72.94,53.88,0.0,126.82,2025,2,Domingo
ORD000680,2025-09-16,4730,Novo,MG,Centro-Oeste,72444,Bebidas,12,106.63,Pix,Marketplace,Entregue,2,5.0,0,1279.56,12.26,0.0,1291.82,2025,9,Terça-feira
ORD000681,2025-05-24,3046,Recorrente,PR,Centro-Oeste,17883,Limpeza,10,102.31,Cartão de Crédito,Google Ads,Entregue,11,4.0,0,1023.1,27.26,0.0,1050.3600000000001,2025,5,Sábado
ORD000682,2025-01-12,3111,Novo,RS,Sul,29708,Escritórios,9,361.39,Cartão de Crédito,Instagram,Devolvido,6,,0,3252.51,24.6,0.0,3277.11,2025,1,Domingo
ORD000683,2025-11-26,4162,Novo,RS,Centro-Oeste,56221,Bebidas,1,182.72,Cartão de Debito,Marketplace,Devolvido,4,,1,182.72,57.84,18.27,222.29,2025,11,Quarta-feira
ORD000684,2025-08-12,2140,Novo,MG,Sul,27197,Comida,2,234.06,Pix,WhatsApp,Entregue,3,5.0,0,468.12,14.14,0.0,482.26,2025,8,Terça-feira
ORD000685,2025-09-29,2889,Novo,ES,Sudeste,31134,Escritórios,7,82.83,Cartão de Debito,Orgânico,Entregue,3,5.0,0,579.81,54.29,0.0,634.0999999999999,2025,9,Segunda-feira
ORD000686,2025-12-24,1266,Novo,PE,Sul,43550,Comida,13,208.45,Cartão de Debito,Google Ads,Entregue,10,2.0,0,2709.85,31.73,0.0,2741.58,2025,12,Quarta-feira
ORD000687,2025-06-05,2845,Recorrente,RS,Centro-Oeste,24642,Escritórios,2,60.57,Cartão de Debito,WhatsApp,Entregue,3,1.0,0,121.14,10.47,0.0,131.61,2025,6,Quinta-feira
ORD000688,2025-01-08,2708,Recorrente,BA,Nordeste,30439,Equipamento Industrial,7,271.19,Cartão de Debito,Orgânico,Entregue com atraso,12,,1,1898.33,45.9,189.83,1754.4,2025,1,Quarta-feira
ORD000689,2025-05-02,4630,Recorrente,RJ,Nordeste,34583,Papelaria,1,57.99,Cartão de Debito,Instagram,Entregue,8,4.0,0,57.99,13.25,0.0,71.24000000000001,2025,5,Sexta-feira
ORD000690,2025-12-14,4211,Novo,GO,Sudeste,89538,Comida,3,397.35,Cartão de Crédito,WhatsApp,Entregue,9,3.0,0,1192.05,20.32,0.0,1212.37,2025,12,Domingo
ORD000691,2025-06-13,3293,Novo,RS,Sudeste,72014,Comida,5,287.63,Pix,Orgânico,Entregue,9,2.0,0,1438.15,49.59,0.0,1487.74,2025,6,Sexta-feira
ORD000692,2025-03-31,4732,Novo,BA,Nordeste,29523,Comida,14,364.74,Pix,Google Ads,Devolvido,5,,1,5106.36,16.05,510.64,4611.7699999999995,2025,3,Segunda-feira
ORD000693,2025-05-16,4829,Novo,SC,Sul,80543,Equipamento Industrial,12,215.07,Cartão de Debito,Orgânico,Entregue,1,4.0,0,2580.84,24.92,0.0,2605.76,2025,5,Sexta-feira
ORD000694,2025-07-05,3442,Novo,SC,Sudeste,95971,Limpeza,14,196.93,Pix,Marketplace,Entregue,10,1.0,0,2757.02,26.77,0.0,2783.79,2025,7,Sábado
ORD000695,2025-11-12,2510,Novo,GO,Centro-Oeste,86830,Bebidas,11,58.12,Cartão de Crédito,Google Ads,Devolvido,5,,1,639.32,38.62,63.93,614.0100000000001,2025,11,Quarta-feira
ORD000696,2025-06-27,1475,Novo,ES,Sudeste,55538,Comida,6,266.69,Cartão de Debito,WhatsApp,Entregue com atraso,1,,0,1600.14,49.08,0.0,1649.22,2025,6,Sexta-feira
ORD000697,2025-01-28,4588,Recorrente,PR,Sul,57310,Comida,13,262.11,Boleto Bancário,Instagram,Entregue,9,5.0,0,3407.43,20.0,0.0,3427.43,2025,1,Terça-feira
ORD000698,2025-08-08,1976,Novo,GO,Sudeste,20908,Limpeza,9,239.37,Boleto Bancário,Google Ads,Entregue,13,1.0,0,2154.33,18.7,0.0,2173.0299999999997,2025,8,Sexta-feira
ORD000699,2025-12-23,2207,Novo,SP,Centro-Oeste,67290,Limpeza,9,372.85,Cartão de Crédito,Google Ads,Entregue,10,3.0,1,3355.65,19.54,335.57,3039.62,2025,12,Terça-feira
ORD000700,2025-02-10,2043,Novo,ES,Centro-Oeste,63634,Papelaria,3,417.93,Cartão de Crédito,Google Ads,Entregue com atraso,13,,1,1253.79,27.84,125.38,1156.2499999999998,2025,2,Segunda-feira
ORD000701,2025-08-16,2960,Novo,RS,Centro-Oeste,22699,Escritórios,14,377.89,Boleto Bancário,Orgânico,Entregue,8,2.0,0,5290.46,35.83,0.0,5326.29,2025,8,Sábado
ORD000702,2025-07-11,1557,Recorrente,GO,Sul,76912,Comida,8,80.49,Cartão de Debito,Marketplace,Entregue,7,4.0,0,643.92,8.7,0.0,652.62,2025,7,Sexta-feira
ORD000703,2025-05-25,2017,Novo,PE,Sul,24255,Escritórios,13,314.81,Cartão de Crédito,Instagram,Entregue,2,3.0,0,4092.53,48.58,0.0,4141.110000000001,2025,5,Domingo
ORD000704,2025-07-20,4595,Novo,SC,Centro-Oeste,89183,Limpeza,4,49.36,Boleto Bancário,Instagram,Entregue,2,4.0,1,197.44,56.19,19.74,233.89,2025,7,Domingo
ORD000705,2025-07-31,2605,Novo,BA,Centro-Oeste,70282,Limpeza,7,350.36,Cartão de Debito,Marketplace,Entregue com atraso,14,,0,2452.52,51.86,0.0,2504.38,2025,7,Quinta-feira
ORD000706,2025-08-08,4600,Novo,GO,Sul,68249,Papelaria,6,197.1,Cartão de Crédito,Orgânico,Entregue,4,2.0,0,1182.6,9.93,0.0,1192.53,2025,8,Sexta-feira
ORD000707,2025-08-28,1882,Novo,PE,Sul,48176,Bebidas,8,74.92,Pix,Orgânico,Entregue,9,4.0,0,599.36,35.27,0.0,634.63,2025,8,Quinta-feira
ORD000708,2025-02-15,3194,Recorrente,ES,Sul,18163,Equipamento Industrial,6,432.4,Pix,Marketplace,Devolvido,14,,1,2594.4,50.33,259.44,2385.29,2025,2,Sábado
ORD000709,2025-02-04,1665,Recorrente,SP,Nordeste,64210,Equipamento Industrial,4,310.86,Pix,Marketplace,Entregue com atraso,9,,0,1243.44,25.89,0.0,1269.3300000000002,2025,2,Terça-feira
ORD000710,2025-09-10,4375,Recorrente,BA,Sul,81979,Equipamento Industrial,2,183.82,Cartão de Debito,WhatsApp,Entregue,14,3.0,0,367.64,54.65,0.0,422.28999999999996,2025,9,Quarta-feira
ORD000711,2025-03-23,3667,Novo,RJ,Centro-Oeste,88860,Limpeza,7,25.06,Cartão de Crédito,Orgânico,Entregue com atraso,8,,0,175.42,54.12,0.0,229.54,2025,3,Domingo
ORD000712,2025-09-13,2771,Recorrente,SP,Nordeste,31143,Comida,11,273.28,Boleto Bancário,Google Ads,Entregue,11,3.0,1,3006.08,15.37,300.61,2720.8399999999997,2025,9,Sábado
ORD000713,2025-07-16,3867,Novo,RS,Sul,14920,Papelaria,13,462.38,Cartão de Crédito,Instagram,Entregue com atraso,5,,1,6010.94,33.67,601.09,5443.5199999999995,2025,7,Quarta-feira
ORD000714,2025-10-30,1863,Novo,PE,Centro-Oeste,92911,Bebidas,11,302.23,Pix,Orgânico,Entregue com atraso,14,,0,3324.53,9.33,0.0,3333.86,2025,10,Quinta-feira
ORD000715,2025-01-10,1581,Recorrente,GO,Sudeste,47996,Equipamento Industrial,4,486.11,Pix,Marketplace,Entregue com atraso,7,,0,1944.44,22.66,0.0,1967.1000000000001,2025,1,Sexta-feira
ORD000716,2025-11-08,4070,Novo,GO,Nordeste,21748,Papelaria,13,76.86,Cartão de Debito,Google Ads,Entregue com atraso,12,,0,999.18,50.22,0.0,1049.3999999999999,2025,11,Sábado
ORD000717,2025-10-13,1694,Novo,MG,Centro-Oeste,91251,Limpeza,9,288.47,Boleto Bancário,WhatsApp,Entregue,9,5.0,0,2596.23,58.71,0.0,2654.94,2025,10,Segunda-feira
ORD000718,2025-08-30,4833,Recorrente,SC,Sudeste,57252,Equipamento Industrial,9,401.08,Cartão de Debito,WhatsApp,Entregue com atraso,3,,0,3609.72,55.49,0.0,3665.2099999999996,2025,8,Sábado
ORD000719,2025-09-08,2251,Novo,RS,Centro-Oeste,73179,Bebidas,7,267.51,Boleto Bancário,Google Ads,Entregue,4,4.0,0,1872.57,10.21,0.0,1882.78,2025,9,Segunda-feira
ORD000720,2025-12-31,4173,Recorrente,PE,Sul,16450,Escritórios,5,54.62,Cartão de Crédito,Google Ads,Entregue,2,3.0,1,273.1,56.19,27.31,301.98,2025,12,Quarta-feira
ORD000721,2025-01-05,2610,Novo,GO,Sul,62756,Bebidas,3,295.61,Cartão de Debito,Marketplace,Devolvido,9,,0,886.83,50.78,0.0,937.61,2025,1,Domingo
ORD000722,2025-04-29,4488,Recorrente,RJ,Sudeste,60235,Comida,3,309.75,Cartão de Debito,Marketplace,Entregue com atraso,7,,1,929.25,53.12,92.93,889.4399999999999,2025,4,Terça-feira
ORD000723,2025-10-16,2239,Recorrente,BA,Sul,10020,Equipamento Industrial,9,367.07,Cartão de Debito,Instagram,Devolvido,6,,1,3303.63,55.57,330.36,3028.84,2025,10,Quinta-feira
ORD000724,2025-03-06,3454,Recorrente,RS,Centro-Oeste,90253,Equipamento Industrial,9,382.99,Pix,Instagram,Entregue,5,1.0,0,3446.91,33.39,0.0,3480.2999999999997,2025,3,Quinta-feira
ORD000725,2025-05-26,1398,Novo,ES,Sudeste,19664,Escritórios,12,387.68,Pix,WhatsApp,Entregue,12,5.0,0,4652.16,18.98,0.0,4671.139999999999,2025,5,Segunda-feira
ORD000726,2025-08-12,2946,Novo,RJ,Centro-Oeste,76635,Escritórios,13,335.09,Boleto Bancário,Google Ads,Entregue,7,5.0,1,4356.17,9.09,435.62,3929.6400000000003,2025,8,Terça-feira
ORD000727,2025-08-27,1714,Novo,BA,Centro-Oeste,33225,Equipamento Industrial,11,115.75,Cartão de Crédito,WhatsApp,Entregue com atraso,3,,1,1273.25,9.22,127.32,1155.15,2025,8,Quarta-feira
ORD000728,2025-06-26,1703,Novo,PR,Centro-Oeste,78173,Comida,4,208.08,Cartão de Debito,Marketplace,Entregue,5,5.0,0,832.32,41.41,0.0,873.73,2025,6,Quinta-feira
ORD000729,2025-09-24,3808,Novo,SC,Sul,95333,Escritórios,11,390.3,Pix,Orgânico,Entregue,2,5.0,0,4293.3,25.54,0.0,4318.84,2025,9,Quarta-feira
ORD000730,2025-12-07,3546,Recorrente,RS,Sul,50225,Limpeza,1,477.18,Cartão de Debito,Marketplace,Entregue,5,1.0,1,477.18,33.79,47.72,463.25000000000006,2025,12,Domingo
ORD000731,2025-10-09,4825,Novo,PE,Centro-Oeste,20807,Equipamento Industrial,13,48.68,Boleto Bancário,Orgânico,Entregue com atraso,7,,0,632.84,14.83,0.0,647.6700000000001,2025,10,Quinta-feira
ORD000732,2025-03-04,4536,Recorrente,SP,Nordeste,93274,Bebidas,10,272.41,Boleto Bancário,Google Ads,Entregue,11,5.0,0,2724.1,58.73,0.0,2782.83,2025,3,Terça-feira
ORD000733,2025-08-05,2714,Novo,BA,Centro-Oeste,16402,Bebidas,5,163.14,Cartão de Crédito,Google Ads,Cancelado,10,,1,815.7,14.76,81.57,748.8900000000001,2025,8,Terça-feira
ORD000734,2025-12-08,2972,Novo,ES,Centro-Oeste,14521,Comida,14,120.44,Boleto Bancário,Google Ads,Entregue,11,4.0,1,1686.16,31.13,168.62,1548.67,2025,12,Segunda-feira
ORD000735,2025-11-11,4021,Novo,GO,Sudeste,73165,Limpeza,8,257.85,Cartão de Debito,Instagram,Entregue,7,5.0,0,2062.8,31.05,0.0,2093.8500000000004,2025,11,Terça-feira
ORD000736,2025-10-10,4802,Recorrente,SP,Centro-Oeste,18382,Escritórios,10,306.98,Cartão de Crédito,Instagram,Entregue,9,1.0,0,3069.8,8.45,0.0,3078.25,2025,10,Sexta-feira
ORD000737,2025-06-26,1081,Recorrente,RJ,Sul,25065,Equipamento Industrial,4,14.79,Cartão de Crédito,Orgânico,Devolvido,3,,0,59.16,42.73,0.0,101.88999999999999,2025,6,Quinta-feira
ORD000738,2025-04-08,1603,Recorrente,SC,Sudeste,95470,Bebidas,10,392.3,Pix,WhatsApp,Entregue,8,4.0,0,3923.0,35.99,0.0,3958.99,2025,4,Terça-feira
ORD000739,2025-04-15,2970,Recorrente,PE,Nordeste,24425,Bebidas,10,411.74,Cartão de Debito,WhatsApp,Entregue,5,1.0,1,4117.4,33.87,411.74,3739.5299999999997,2025,4,Terça-feira
ORD000740,2025-04-09,2710,Novo,SP,Sudeste,23111,Bebidas,4,483.1,Boleto Bancário,Orgânico,Entregue com atraso,7,,0,1932.4,50.54,0.0,1982.94,2025,4,Quarta-feira
ORD000741,2025-11-07,3046,Novo,ES,Nordeste,50799,Bebidas,13,98.52,Pix,Instagram,Entregue,1,3.0,1,1280.76,20.54,128.08,1173.22,2025,11,Sexta-feira
ORD000742,2025-01-06,4822,Novo,BA,Sudeste,63257,Papelaria,12,301.33,Cartão de Debito,Marketplace,Entregue com atraso,1,,0,3615.96,52.78,0.0,3668.7400000000002,2025,1,Segunda-feira
ORD000743,2025-07-16,3819,Recorrente,PE,Sudeste,71177,Comida,14,219.05,Cartão de Debito,Orgânico,Entregue,4,3.0,0,3066.7,52.97,0.0,3119.6699999999996,2025,7,Quarta-feira
ORD000744,2025-12-17,1902,Novo,PR,Nordeste,91046,Escritórios,9,174.07,Cartão de Crédito,WhatsApp,Entregue,5,5.0,0,1566.63,51.0,0.0,1617.63,2025,12,Quarta-feira
ORD000745,2025-05-13,1364,Novo,GO,Sul,47851,Equipamento Industrial,9,287.16,Cartão de Crédito,Orgânico,Entregue,13,4.0,0,2584.44,25.75,0.0,2610.19,2025,5,Terça-feira
ORD000746,2025-12-24,1162,Recorrente,SC,Sul,18816,Equipamento Industrial,7,393.37,Cartão de Debito,Orgânico,Entregue,10,1.0,1,2753.59,16.45,275.36,2494.68,2025,12,Quarta-feira
ORD000747,2025-09-16,4119,Recorrente,SP,Sul,87853,Equipamento Industrial,10,21.3,Pix,Google Ads,Entregue com atraso,3,,1,213.0,32.71,21.3,224.41,2025,9,Terça-feira
ORD000748,2025-01-23,3558,Recorrente,SC,Sudeste,12175,Escritórios,8,485.01,Cartão de Crédito,Instagram,Entregue com atraso,6,,0,3880.08,21.51,0.0,3901.59,2025,1,Quinta-feira
ORD000749,2025-02-22,4400,Recorrente,SC,Centro-Oeste,21341,Comida,12,406.84,Cartão de Crédito,Google Ads,Entregue com atraso,3,,1,4882.08,10.71,488.21,4404.58,2025,2,Sábado
ORD000750,2025-06-14,2863,Recorrente,SC,Sudeste,73908,Limpeza,12,378.07,Cartão de Debito,Instagram,Devolvido,5,,0,4536.84,22.53,0.0,4559.37,2025,6,Sábado
ORD000751,2025-07-21,1115,Novo,BA,Centro-Oeste,35654,Comida,4,382.59,Cartão de Debito,Orgânico,Entregue,11,4.0,0,1530.36,32.39,0.0,1562.75,2025,7,Segunda-feira
ORD000752,2025-03-24,3988,Novo,SC,Centro-Oeste,70895,Bebidas,8,200.64,Cartão de Crédito,Instagram,Entregue,13,2.0,0,1605.12,13.86,0.0,1618.9799999999998,2025,3,Segunda-feira
ORD000753,2025-05-25,4920,Recorrente,PR,Sul,69696,Bebidas,14,378.29,Pix,WhatsApp,Entregue com atraso,1,,0,5296.06,57.11,0.0,5353.17,2025,5,Domingo
ORD000754,2025-03-26,3384,Recorrente,RJ,Centro-Oeste,67889,Comida,6,199.52,Cartão de Crédito,Google Ads,Entregue com atraso,3,,0,1197.12,42.12,0.0,1239.2399999999998,2025,3,Quarta-feira
ORD000755,2025-03-19,1880,Novo,ES,Sudeste,97144,Comida,13,450.37,Cartão de Debito,Orgânico,Entregue,7,4.0,0,5854.81,15.09,0.0,5869.900000000001,2025,3,Quarta-feira
ORD000756,2025-01-01,3784,Recorrente,PE,Sudeste,93115,Escritórios,3,96.84,Cartão de Crédito,WhatsApp,Entregue com atraso,3,,0,290.52,50.23,0.0,340.75,2025,1,Quarta-feira
ORD000757,2025-02-20,4935,Novo,PR,Sul,40194,Escritórios,7,153.25,Cartão de Debito,Instagram,Entregue,5,3.0,0,1072.75,56.26,0.0,1129.01,2025,2,Quinta-feira
ORD000758,2025-06-22,1839,Novo,PE,Nordeste,44837,Papelaria,3,280.16,Cartão de Crédito,Instagram,Entregue com atraso,7,,0,840.48,21.66,0.0,862.14,2025,6,Domingo
ORD000759,2025-07-24,3194,Recorrente,ES,Sudeste,78894,Equipamento Industrial,11,166.41,Cartão de Debito,WhatsApp,Cancelado,13,,0,1830.51,15.45,0.0,1845.96,2025,7,Quinta-feira
ORD000760,2025-09-17,4646,Novo,RJ,Centro-Oeste,94358,Papelaria,7,217.88,Cartão de Debito,Instagram,Entregue com atraso,2,,0,1525.16,24.77,0.0,1549.93,2025,9,Quarta-feira
ORD000761,2025-10-15,4877,Novo,RS,Sudeste,51576,Equipamento Industrial,5,251.29,Pix,Google Ads,Entregue,3,1.0,1,1256.45,51.28,125.65,1182.08,2025,10,Quarta-feira
ORD000762,2025-02-03,2346,Novo,PE,Sudeste,29727,Bebidas,4,429.61,Cartão de Debito,Marketplace,Entregue com atraso,4,,0,1718.44,17.1,0.0,1735.54,2025,2,Segunda-feira
ORD000763,2025-12-14,3490,Recorrente,PE,Sudeste,44579,Papelaria,3,266.36,Cartão de Crédito,Instagram,Entregue com atraso,5,,0,799.08,48.53,0.0,847.61,2025,12,Domingo
ORD000764,2025-04-05,3884,Novo,RJ,Nordeste,26555,Papelaria,8,187.61,Cartão de Debito,Orgânico,Entregue,12,1.0,0,1500.88,45.25,0.0,1546.13,2025,4,Sábado
ORD000765,2025-03-13,2036,Recorrente,SP,Centro-Oeste,63294,Limpeza,4,131.39,Boleto Bancário,Instagram,Entregue,9,4.0,1,525.56,41.87,52.56,514.8699999999999,2025,3,Quinta-feira
ORD000766,2025-02-08,1942,Recorrente,PR,Sul,59777,Comida,8,210.25,Cartão de Crédito,Orgânico,Devolvido,9,,1,1682.0,30.53,168.2,1544.33,2025,2,Sábado
ORD000767,2025-06-03,4565,Novo,SP,Sudeste,15906,Escritórios,10,262.71,Pix,Instagram,Entregue,4,1.0,0,2627.1,27.07,0.0,2654.17,2025,6,Terça-feira
ORD000768,2025-09-07,2724,Recorrente,SP,Centro-Oeste,50751,Papelaria,3,375.6,Cartão de Crédito,Instagram,Entregue,14,4.0,0,1126.8,12.43,0.0,1139.23,2025,9,Domingo
ORD000769,2025-06-11,3334,Novo,SP,Centro-Oeste,79599,Escritórios,10,69.31,Pix,Orgânico,Entregue,9,2.0,0,693.1,26.58,0.0,719.6800000000001,2025,6,Quarta-feira
ORD000770,2025-04-28,3767,Recorrente,SC,Sul,84180,Equipamento Industrial,13,118.59,Boleto Bancário,Google Ads,Entregue com atraso,4,,1,1541.67,39.3,154.17,1426.8,2025,4,Segunda-feira
ORD000771,2025-09-16,2137,Novo,GO,Sudeste,83678,Papelaria,9,196.03,Pix,Marketplace,Devolvido,2,,0,1764.27,54.71,0.0,1818.98,2025,9,Terça-feira
ORD000772,2025-11-02,3527,Recorrente,PE,Nordeste,41644,Equipamento Industrial,6,186.6,Cartão de Debito,Marketplace,Entregue com atraso,10,,0,1119.6,51.32,0.0,1170.9199999999998,2025,11,Domingo
ORD000773,2025-09-25,1021,Novo,SP,Centro-Oeste,43521,Papelaria,5,201.96,Boleto Bancário,Google Ads,Entregue,1,2.0,1,1009.8,9.68,100.98,918.4999999999999,2025,9,Quinta-feira
ORD000774,2025-02-23,4420,Novo,PR,Sul,21564,Bebidas,5,398.83,Boleto Bancário,Instagram,Entregue com atraso,7,,1,1994.15,15.22,199.42,1809.95,2025,2,Domingo
ORD000775,2025-08-24,2749,Novo,GO,Nordeste,80640,Limpeza,13,168.84,Pix,Marketplace,Entregue com atraso,4,,0,2194.92,52.12,0.0,2247.04,2025,8,Domingo
ORD000776,2025-08-10,1682,Novo,GO,Centro-Oeste,37299,Equipamento Industrial,3,255.93,Cartão de Crédito,Google Ads,Entregue com atraso,12,,0,767.79,56.84,0.0,824.63,2025,8,Domingo
ORD000777,2025-09-08,4906,Recorrente,SP,Sudeste,57958,Comida,2,315.71,Pix,Google Ads,Entregue,8,4.0,0,631.42,10.9,0.0,642.3199999999999,2025,9,Segunda-feira
ORD000778,2025-11-09,4637,Novo,BA,Centro-Oeste,66078,Comida,6,123.77,Pix,Marketplace,Entregue com atraso,8,,0,742.62,44.47,0.0,787.09,2025,11,Domingo
ORD000779,2025-04-22,3953,Recorrente,SP,Nordeste,23421,Bebidas,11,362.16,Boleto Bancário,Orgânico,Entregue,12,5.0,0,3983.76,27.02,0.0,4010.78,2025,4,Terça-feira
ORD000780,2025-09-12,2833,Novo,BA,Nordeste,98747,Bebidas,1,278.08,Cartão de Debito,WhatsApp,Entregue,8,2.0,1,278.08,26.94,27.81,277.21,2025,9,Sexta-feira
ORD000781,2025-10-30,3367,Novo,SP,Sudeste,21202,Comida,14,228.92,Cartão de Crédito,Orgânico,Entregue com atraso,6,,0,3204.88,41.42,0.0,3246.3,2025,10,Quinta-feira
ORD000782,2025-07-26,1125,Recorrente,PR,Sudeste,52185,Equipamento Industrial,7,406.79,Pix,Instagram,Devolvido,9,,0,2847.53,50.13,0.0,2897.6600000000003,2025,7,Sábado
ORD000783,2025-08-17,1276,Novo,BA,Sul,13685,Comida,5,129.31,Cartão de Debito,Orgânico,Entregue,14,4.0,0,646.55,22.29,0.0,668.8399999999999,2025,8,Domingo
ORD000784,2025-12-07,2999,Recorrente,SC,Sudeste,52637,Limpeza,4,442.76,Cartão de Debito,WhatsApp,Devolvido,4,,0,1771.04,44.68,0.0,1815.72,2025,12,Domingo
ORD000785,2025-03-07,2227,Recorrente,GO,Sul,28366,Papelaria,9,284.91,Cartão de Crédito,WhatsApp,Entregue,5,2.0,0,2564.19,41.07,0.0,2605.26,2025,3,Sexta-feira
ORD000786,2025-03-16,3241,Recorrente,SP,Nordeste,34276,Limpeza,10,308.5,Cartão de Debito,Google Ads,Entregue com atraso,4,,0,3085.0,34.9,0.0,3119.9,2025,3,Domingo
ORD000787,2025-04-13,4752,Novo,GO,Nordeste,90946,Comida,1,438.78,Pix,Instagram,Entregue,5,4.0,1,438.78,39.33,43.88,434.22999999999996,2025,4,Domingo
ORD000788,2025-07-11,4735,Recorrente,SP,Centro-Oeste,58239,Papelaria,11,410.62,Boleto Bancário,Google Ads,Entregue,2,5.0,0,4516.82,8.94,0.0,4525.759999999999,2025,7,Sexta-feira
ORD000789,2025-09-09,4618,Recorrente,PE,Centro-Oeste,85214,Comida,4,304.77,Cartão de Debito,Orgânico,Entregue com atraso,5,,0,1219.08,8.21,0.0,1227.29,2025,9,Terça-feira
ORD000790,2025-08-14,1695,Recorrente,PE,Sul,34575,Limpeza,3,379.06,Boleto Bancário,Orgânico,Entregue com atraso,10,,1,1137.18,36.62,113.72,1060.08,2025,8,Quinta-feira
ORD000791,2025-10-21,2309,Novo,MG,Sudeste,51401,Limpeza,6,222.33,Cartão de Crédito,Marketplace,Entregue com atraso,8,,1,1333.98,35.25,133.4,1235.83,2025,10,Terça-feira
ORD000792,2025-11-02,1056,Recorrente,SP,Sudeste,51230,Equipamento Industrial,5,278.22,Cartão de Crédito,Google Ads,Entregue com atraso,9,,0,1391.1,11.71,0.0,1402.81,2025,11,Domingo
ORD000793,2025-04-08,4805,Recorrente,MG,Centro-Oeste,89424,Equipamento Industrial,7,40.41,Cartão de Debito,Google Ads,Entregue com atraso,7,,0,282.87,33.59,0.0,316.46000000000004,2025,4,Terça-feira
ORD000794,2025-12-04,4374,Recorrente,RJ,Nordeste,92263,Limpeza,13,54.03,Boleto Bancário,Google Ads,Devolvido,7,,1,702.39,47.39,70.24,679.54,2025,12,Quinta-feira
ORD000795,2025-10-13,4234,Novo,RJ,Sul,78617,Papelaria,1,416.42,Pix,Google Ads,Entregue,14,4.0,0,416.42,36.14,0.0,452.56,2025,10,Segunda-feira
ORD000796,2025-12-01,1018,Novo,GO,Nordeste,33021,Equipamento Industrial,13,39.24,Boleto Bancário,WhatsApp,Entregue,6,4.0,0,510.12,34.92,0.0,545.04,2025,12,Segunda-feira
ORD000797,2025-12-13,4441,Recorrente,BA,Nordeste,19449,Equipamento Industrial,5,93.01,Cartão de Debito,Marketplace,Entregue,2,4.0,1,465.05,45.33,46.5,463.88,2025,12,Sábado
ORD000798,2025-11-04,3311,Novo,SP,Sudeste,25657,Escritórios,14,399.96,Boleto Bancário,Instagram,Entregue,10,3.0,0,5599.44,16.94,0.0,5616.379999999999,2025,11,Terça-feira
ORD000799,2025-09-06,3841,Recorrente,ES,Sul,45059,Escritórios,2,10.56,Boleto Bancário,Instagram,Entregue com atraso,12,,0,21.12,31.79,0.0,52.91,2025,9,Sábado
ORD000800,2025-06-15,1112,Novo,SP,Nordeste,11532,Equipamento Industrial,2,148.38,Cartão de Crédito,Instagram,Entregue,11,2.0,0,296.76,15.7,0.0,312.46,2025,6,Domingo
ORD000801,2025-12-01,4559,Novo,SP,Centro-Oeste,60805,Comida,11,296.18,Cartão de Debito,WhatsApp,Entregue,10,4.0,0,3257.98,35.24,0.0,3293.22,2025,12,Segunda-feira
ORD000802,2025-01-30,4398,Novo,ES,Centro-Oeste,91551,Papelaria,11,301.77,Boleto Bancário,Marketplace,Entregue,13,3.0,0,3319.47,38.78,0.0,3358.25,2025,1,Quinta-feira
ORD000803,2025-09-04,1541,Novo,RJ,Sudeste,47756,Bebidas,2,390.8,Cartão de Debito,Marketplace,Entregue com atraso,9,,0,781.6,14.33,0.0,795.9300000000001,2025,9,Quinta-feira
ORD000804,2025-04-16,3694,Recorrente,MG,Centro-Oeste,81880,Equipamento Industrial,9,257.9,Pix,WhatsApp,Entregue,14,4.0,1,2321.1,11.93,232.11,2100.9199999999996,2025,4,Quarta-feira
